Season,circuit_id,constructor_id,driver_id,Laps,Race time,Points,Rank
2010,interlagos,toro_rosso,buemi,70.0,+1 lap,0.0,13
2010,interlagos,williams,barrichello,70.0,+1 lap,0.0,14
2010,interlagos,ferrari,massa,70.0,+1 lap,0.0,15
2010,interlagos,renault,petrov,70.0,+1 lap,0.0,16
2010,interlagos,sauber,heidfeld,70.0,+1 lap,0.0,17
2010,interlagos,lotus_racing,kovalainen,69.0,+2 laps,0.0,18
2010,interlagos,lotus_racing,trulli,69.0,+2 laps,0.0,19
2010,interlagos,virgin,glock,69.0,+2 laps,0.0,20
2010,interlagos,hrt,bruno_senna,69.0,+2 laps,0.0,21
2010,interlagos,hrt,klien,65.0,+6 laps,0.0,22
2010,interlagos,virgin,grassi,62.0,+9 laps,0.0,NC
2010,interlagos,force_india,liuzzi,49.0,DNF,0.0,NC
2010,yas_marina,renault,vettel,55.0,1:39:36.837,25.0,1
2010,yas_marina,mclaren,hamilton,55.0,+10.162s,18.0,2
2010,yas_marina,mclaren,button,55.0,+11.047s,15.0,3
2010,yas_marina,mercedes,rosberg,55.0,+30.747s,12.0,4
2010,yas_marina,renault,kubica,55.0,+39.026s,10.0,5
2010,yas_marina,renault,petrov,55.0,+43.520s,8.0,6
2010,yas_marina,ferrari,alonso,55.0,+43.797s,6.0,7
2010,yas_marina,renault,webber,55.0,+44.243s,4.0,8
2010,yas_marina,toro_rosso,alguersuari,55.0,+50.201s,2.0,9
2010,yas_marina,ferrari,massa,55.0,+50.868s,1.0,10
2010,yas_marina,sauber,heidfeld,55.0,+51.551s,0.0,11
2010,yas_marina,williams,barrichello,55.0,+57.686s,0.0,12
2010,yas_marina,force_india,sutil,55.0,+58.325s,0.0,13
2010,yas_marina,sauber,kobayashi,55.0,+59.558s,0.0,14
2010,yas_marina,toro_rosso,buemi,55.0,+63.178s,0.0,15
2010,yas_marina,williams,hulkenberg,55.0,+64.763s,0.0,16
2010,yas_marina,lotus_racing,kovalainen,54.0,+1 lap,0.0,17
2010,yas_marina,virgin,grassi,53.0,+2 laps,0.0,18
2010,yas_marina,hrt,bruno_senna,53.0,+2 laps,0.0,19
2010,yas_marina,hrt,klien,53.0,+2 laps,0.0,20
2010,yas_marina,lotus_racing,trulli,51.0,+4 laps,0.0,21
2010,yas_marina,virgin,glock,43.0,DNF,0.0,NC
2010,yas_marina,mercedes,michael_schumacher,0.0,DNF,0.0,NC
2010,yas_marina,force_india,liuzzi,0.0,DNF,0.0,NC
2011,albert_park,red_bull,vettel,58.0,1:29:30.259,25.0,1
2011,albert_park,mclaren,hamilton,58.0,+22.297s,18.0,2
2011,albert_park,renault,petrov,58.0,+30.560s,15.0,3
2011,albert_park,ferrari,alonso,58.0,+31.772s,12.0,4
2011,albert_park,red_bull,webber,58.0,+38.171s,10.0,5
2011,albert_park,mclaren,button,58.0,+54.304s,8.0,6
2011,albert_park,sauber,perez,58.0,+65.845s,0.0,DQ
2011,albert_park,sauber,kobayashi,58.0,+76.872s,0.0,DQ
2011,albert_park,ferrari,massa,58.0,+85.186s,6.0,7
2011,albert_park,toro_rosso,buemi,57.0,+1 lap,4.0,8
2011,albert_park,force_india,sutil,57.0,+1 lap,2.0,9
2011,albert_park,force_india,resta,57.0,+1 lap,1.0,10
2011,albert_park,toro_rosso,alguersuari,57.0,+1 lap,0.0,11
2011,albert_park,renault,heidfeld,57.0,+1 lap,0.0,12
2011,albert_park,lotus_f1,trulli,56.0,+2 laps,0.0,13
2011,albert_park,virgin,ambrosio,54.0,+4 laps,0.0,14
2011,albert_park,virgin,glock,49.0,+9 laps,0.0,NC
2011,albert_park,williams,barrichello,48.0,DNF,0.0,NC
2011,albert_park,mercedes,rosberg,22.0,DNF,0.0,NC
2011,albert_park,lotus_f1,kovalainen,19.0,DNF,0.0,NC
2011,albert_park,mercedes,michael_schumacher,19.0,DNF,0.0,NC
2011,albert_park,williams,maldonado,9.0,DNF,0.0,NC
2011,sepang,red_bull,vettel,56.0,1:37:39.832,25.0,1
2011,sepang,mclaren,button,56.0,+3.261s,18.0,2
2011,sepang,renault,heidfeld,56.0,+25.075s,15.0,3
2011,sepang,red_bull,webber,56.0,+26.384s,12.0,4
2011,sepang,ferrari,massa,56.0,+36.958s,10.0,5
2011,sepang,ferrari,alonso,56.0,+37.248s,8.0,6
2011,sepang,sauber,kobayashi,56.0,+66.439s,6.0,7
2011,sepang,mclaren,hamilton,56.0,+69.957s,4.0,8
2011,sepang,mercedes,michael_schumacher,56.0,+84.896s,2.0,9
2011,sepang,force_india,resta,56.0,+91.563s,1.0,10
2011,sepang,force_india,sutil,56.0,+101.379s,0.0,11
2011,sepang,mercedes,rosberg,55.0,+1 lap,0.0,12
2011,sepang,toro_rosso,buemi,55.0,+1 lap,0.0,13
2011,sepang,toro_rosso,alguersuari,55.0,+1 lap,0.0,14
2011,sepang,lotus_f1,kovalainen,55.0,+1 lap,0.0,15
2011,sepang,virgin,glock,54.0,+2 laps,0.0,16
2011,sepang,renault,petrov,52.0,DNF,0.0,17
2011,sepang,hrt,liuzzi,46.0,DNF,0.0,NC
2011,sepang,virgin,ambrosio,42.0,DNF,0.0,NC
2011,sepang,lotus_f1,trulli,31.0,DNF,0.0,NC
2011,sepang,sauber,perez,23.0,DNF,0.0,NC
2011,sepang,williams,barrichello,22.0,DNF,0.0,NC
2011,sepang,hrt,karthikeyan,14.0,DNF,0.0,NC
2011,sepang,williams,maldonado,8.0,DNF,0.0,NC
2011,shanghai,mclaren,hamilton,56.0,1:36:58.226,25.0,1
2011,shanghai,red_bull,vettel,56.0,+5.198s,18.0,2
2011,shanghai,red_bull,webber,56.0,+7.555s,15.0,3
2011,shanghai,mclaren,button,56.0,+10.000s,12.0,4
2011,shanghai,mercedes,rosberg,56.0,+13.448s,10.0,5
2011,shanghai,ferrari,massa,56.0,+15.840s,8.0,6
2011,shanghai,ferrari,alonso,56.0,+30.622s,6.0,7
2011,shanghai,mercedes,michael_schumacher,56.0,+31.026s,4.0,8
2011,shanghai,renault,petrov,56.0,+57.404s,2.0,9
2011,shanghai,sauber,kobayashi,56.0,+63.273s,1.0,10
2011,shanghai,force_india,resta,56.0,+68.757s,0.0,11
2011,shanghai,renault,heidfeld,56.0,+72.739s,0.0,12
2011,shanghai,williams,barrichello,56.0,+90.189s,0.0,13
2011,shanghai,toro_rosso,buemi,56.0,+90.671s,0.0,14
2011,shanghai,force_india,sutil,55.0,+1 lap,0.0,15
2011,shanghai,lotus_f1,kovalainen,55.0,+1 lap,0.0,16
2011,shanghai,sauber,perez,55.0,+1 lap,0.0,17
2011,shanghai,williams,maldonado,55.0,+1 lap,0.0,18
2011,shanghai,lotus_f1,trulli,55.0,+1 lap,0.0,19
2011,shanghai,virgin,ambrosio,54.0,+2 laps,0.0,20
2011,shanghai,virgin,glock,54.0,+2 laps,0.0,21
2011,shanghai,hrt,liuzzi,54.0,+2 laps,0.0,22
2011,shanghai,hrt,karthikeyan,54.0,+2 laps,0.0,23
2011,shanghai,toro_rosso,alguersuari,9.0,DNF,0.0,NC
2011,istanbul,red_bull,vettel,58.0,1:30:17.558,25.0,1
2011,istanbul,red_bull,webber,58.0,+8.807s,18.0,2
2011,istanbul,ferrari,alonso,58.0,+10.075s,15.0,3
2011,istanbul,mclaren,hamilton,58.0,+40.232s,12.0,4
2011,istanbul,mercedes,rosberg,58.0,+47.539s,10.0,5
2011,istanbul,mclaren,button,58.0,+59.431s,8.0,6
2011,istanbul,renault,heidfeld,58.0,+60.857s,6.0,7
2011,istanbul,renault,petrov,58.0,+68.168s,4.0,8
2011,istanbul,toro_rosso,buemi,58.0,+69.394s,2.0,9
2011,istanbul,sauber,kobayashi,58.0,+78.021s,1.0,10
2011,istanbul,ferrari,massa,58.0,+79.823s,0.0,11
2011,istanbul,mercedes,michael_schumacher,58.0,+85.444s,0.0,12
2011,istanbul,force_india,sutil,57.0,+1 lap,0.0,13
2011,istanbul,sauber,perez,57.0,+1 lap,0.0,14
2011,istanbul,williams,barrichello,57.0,+1 lap,0.0,15
2011,istanbul,toro_rosso,alguersuari,57.0,+1 lap,0.0,16
2011,istanbul,williams,maldonado,57.0,+1 lap,0.0,17
2011,istanbul,lotus_f1,trulli,57.0,+1 lap,0.0,18
2011,istanbul,lotus_f1,kovalainen,56.0,+2 laps,0.0,19
2011,istanbul,virgin,ambrosio,56.0,+2 laps,0.0,20
2011,istanbul,hrt,karthikeyan,55.0,+3 laps,0.0,21
2011,istanbul,hrt,liuzzi,53.0,+5 laps,0.0,22
2011,istanbul,force_india,resta,44.0,DNF,0.0,NC
2011,istanbul,virgin,glock,,DNS,0.0,NC
2011,catalunya,red_bull,vettel,66.0,1:39:03.301,25.0,1
2011,catalunya,mclaren,hamilton,66.0,+0.630s,18.0,2
2011,catalunya,mclaren,button,66.0,+35.697s,15.0,3
2011,catalunya,red_bull,webber,66.0,+47.966s,12.0,4
2011,catalunya,ferrari,alonso,65.0,+1 lap,10.0,5
2011,catalunya,mercedes,michael_schumacher,65.0,+1 lap,8.0,6
2011,catalunya,mercedes,rosberg,65.0,+1 lap,6.0,7
2011,catalunya,renault,heidfeld,65.0,+1 lap,4.0,8
2011,catalunya,sauber,perez,65.0,+1 lap,2.0,9
2011,catalunya,sauber,kobayashi,65.0,+1 lap,1.0,10
2011,catalunya,renault,petrov,65.0,+1 lap,0.0,11
2011,catalunya,force_india,resta,65.0,+1 lap,0.0,12
2011,catalunya,force_india,sutil,65.0,+1 lap,0.0,13
2011,catalunya,toro_rosso,buemi,65.0,+1 lap,0.0,14
2011,catalunya,williams,maldonado,65.0,+1 lap,0.0,15
2011,catalunya,toro_rosso,alguersuari,64.0,+2 laps,0.0,16
2011,catalunya,williams,barrichello,64.0,+2 laps,0.0,17
2011,catalunya,lotus_f1,trulli,64.0,+2 laps,0.0,18
2011,catalunya,virgin,glock,63.0,+3 laps,0.0,19
2011,catalunya,virgin,ambrosio,62.0,+4 laps,0.0,20
2011,catalunya,hrt,karthikeyan,61.0,+5 laps,0.0,21
2011,catalunya,ferrari,massa,58.0,DNF,0.0,NC
2011,catalunya,lotus_f1,kovalainen,48.0,DNF,0.0,NC
2011,catalunya,hrt,liuzzi,28.0,DNF,0.0,NC
2011,monaco,red_bull,vettel,78.0,2:09:38.373,25.0,1
2011,monaco,ferrari,alonso,78.0,+1.138s,18.0,2
2011,monaco,mclaren,button,78.0,+2.378s,15.0,3
2011,monaco,red_bull,webber,78.0,+23.101s,12.0,4
2011,monaco,sauber,kobayashi,78.0,+26.916s,10.0,5
2011,monaco,mclaren,hamilton,78.0,+47.210s,8.0,6
2011,monaco,force_india,sutil,77.0,+1 lap,6.0,7
2011,monaco,renault,heidfeld,77.0,+1 lap,4.0,8
2011,monaco,williams,barrichello,77.0,+1 lap,2.0,9
2011,monaco,toro_rosso,buemi,77.0,+1 lap,1.0,10
2011,monaco,mercedes,rosberg,76.0,+2 laps,0.0,11
2011,monaco,force_india,resta,76.0,+2 laps,0.0,12
2011,monaco,lotus_f1,trulli,76.0,+2 laps,0.0,13
2011,monaco,lotus_f1,kovalainen,76.0,+2 laps,0.0,14
2011,monaco,virgin,ambrosio,75.0,+3 laps,0.0,15
2011,monaco,hrt,liuzzi,75.0,+3 laps,0.0,16
2011,monaco,hrt,karthikeyan,74.0,+4 laps,0.0,17
2011,monaco,williams,maldonado,73.0,DNF,0.0,18
2011,monaco,renault,petrov,67.0,DNF,0.0,NC
2011,monaco,toro_rosso,alguersuari,66.0,DNF,0.0,NC
2011,monaco,ferrari,massa,32.0,DNF,0.0,NC
2011,monaco,mercedes,michael_schumacher,32.0,DNF,0.0,NC
2011,monaco,virgin,glock,30.0,DNF,0.0,NC
2011,villeneuve,mclaren,button,70.0,4:04:39.537,25.0,1
2011,villeneuve,red_bull,vettel,70.0,+2.709s,18.0,2
2011,villeneuve,red_bull,webber,70.0,+13.828s,15.0,3
2011,villeneuve,mercedes,michael_schumacher,70.0,+14.219s,12.0,4
2011,villeneuve,renault,petrov,70.0,+20.395s,10.0,5
2011,villeneuve,ferrari,massa,70.0,+33.225s,8.0,6
2011,villeneuve,sauber,kobayashi,70.0,+33.270s,6.0,7
2011,villeneuve,toro_rosso,alguersuari,70.0,+35.964s,4.0,8
2011,villeneuve,williams,barrichello,70.0,+45.117s,2.0,9
2011,villeneuve,toro_rosso,buemi,70.0,+47.056s,1.0,10
2011,villeneuve,mercedes,rosberg,70.0,+50.454s,0.0,11
2011,villeneuve,sauber,rosa,70.0,+63.607s,0.0,12
2011,villeneuve,hrt,liuzzi,69.0,+1 lap,0.0,13
2011,villeneuve,virgin,ambrosio,69.0,+1 lap,0.0,14
2011,villeneuve,virgin,glock,69.0,+1 lap,0.0,15
2011,villeneuve,lotus_f1,trulli,69.0,+1 lap,0.0,16
2011,villeneuve,hrt,karthikeyan,69.0,+1 lap,0.0,17
2011,villeneuve,force_india,resta,67.0,DNF,0.0,18
2011,villeneuve,williams,maldonado,61.0,DNF,0.0,NC
2011,villeneuve,renault,heidfeld,55.0,DNF,0.0,NC
2011,villeneuve,force_india,sutil,49.0,DNF,0.0,NC
2011,villeneuve,ferrari,alonso,36.0,DNF,0.0,NC
2011,villeneuve,lotus_f1,kovalainen,28.0,DNF,0.0,NC
2011,villeneuve,mclaren,hamilton,7.0,DNF,0.0,NC
2011,valencia,red_bull,vettel,57.0,1:39:36.169,25.0,1
2011,valencia,ferrari,alonso,57.0,+10.891s,18.0,2
2011,valencia,red_bull,webber,57.0,+27.255s,15.0,3
2011,valencia,mclaren,hamilton,57.0,+46.190s,12.0,4
2011,valencia,ferrari,massa,57.0,+51.705s,10.0,5
2011,valencia,mclaren,button,57.0,+60.065s,8.0,6
2011,valencia,mercedes,rosberg,57.0,+98.090s,6.0,7
2011,valencia,toro_rosso,alguersuari,56.0,+1 lap,4.0,8
2011,valencia,force_india,sutil,56.0,+1 lap,2.0,9
2011,valencia,renault,heidfeld,56.0,+1 lap,1.0,10
2011,valencia,sauber,perez,56.0,+1 lap,0.0,11
2011,valencia,williams,barrichello,56.0,+1 lap,0.0,12
2011,valencia,toro_rosso,buemi,56.0,+1 lap,0.0,13
2011,valencia,force_india,resta,56.0,+1 lap,0.0,14
2011,valencia,renault,petrov,56.0,+1 lap,0.0,15
2011,valencia,sauber,kobayashi,56.0,+1 lap,0.0,16
2011,valencia,mercedes,michael_schumacher,56.0,+1 lap,0.0,17
2011,valencia,williams,maldonado,56.0,+1 lap,0.0,18
2011,valencia,lotus_f1,kovalainen,55.0,+2 laps,0.0,19
2011,valencia,lotus_f1,trulli,55.0,+2 laps,0.0,20
2011,valencia,virgin,glock,55.0,+2 laps,0.0,21
2011,valencia,virgin,ambrosio,55.0,+2 laps,0.0,22
2011,valencia,hrt,liuzzi,54.0,+3 laps,0.0,23
2011,valencia,hrt,karthikeyan,54.0,+3 laps,0.0,24
2011,silverstone,ferrari,alonso,52.0,1:28:41.196,25.0,1
2011,silverstone,red_bull,vettel,52.0,+16.511s,18.0,2
2011,silverstone,red_bull,webber,52.0,+16.947s,15.0,3
2011,silverstone,mclaren,hamilton,52.0,+28.986s,12.0,4
2011,silverstone,ferrari,massa,52.0,+29.010s,10.0,5
2011,silverstone,mercedes,rosberg,52.0,+60.665s,8.0,6
2011,silverstone,sauber,perez,52.0,+65.590s,6.0,7
2011,silverstone,renault,heidfeld,52.0,+75.542s,4.0,8
2011,silverstone,mercedes,michael_schumacher,52.0,+77.912s,2.0,9
2011,silverstone,toro_rosso,alguersuari,52.0,+79.108s,1.0,10
2011,silverstone,force_india,sutil,52.0,+79.712s,0.0,11
2011,silverstone,renault,petrov,52.0,+80.681s,0.0,12
2011,silverstone,williams,barrichello,51.0,+1 lap,0.0,13
2011,silverstone,williams,maldonado,51.0,+1 lap,0.0,14
2011,silverstone,force_india,resta,51.0,+1 lap,0.0,15
2011,silverstone,virgin,glock,50.0,+2 laps,0.0,16
2011,silverstone,virgin,ambrosio,50.0,+2 laps,0.0,17
2011,silverstone,hrt,liuzzi,50.0,+2 laps,0.0,18
2011,silverstone,hrt,ricciardo,49.0,+3 laps,0.0,19
2011,silverstone,mclaren,button,39.0,DNF,0.0,NC
2011,silverstone,toro_rosso,buemi,25.0,DNF,0.0,NC
2011,silverstone,sauber,kobayashi,23.0,DNF,0.0,NC
2011,silverstone,lotus_f1,trulli,10.0,DNF,0.0,NC
2011,silverstone,lotus_f1,kovalainen,2.0,DNF,0.0,NC
2011,hockenheimring,mclaren,hamilton,60.0,1:37:30.334,25.0,1
2011,hockenheimring,ferrari,alonso,60.0,+3.980s,18.0,2
2011,hockenheimring,red_bull,webber,60.0,+9.788s,15.0,3
2011,hockenheimring,red_bull,vettel,60.0,+47.921s,12.0,4
2011,hockenheimring,ferrari,massa,60.0,+52.252s,10.0,5
2011,hockenheimring,force_india,sutil,60.0,+86.208s,8.0,6
2011,hockenheimring,mercedes,rosberg,59.0,+1 lap,6.0,7
2011,hockenheimring,mercedes,michael_schumacher,59.0,+1 lap,4.0,8
2011,hockenheimring,sauber,kobayashi,59.0,+1 lap,2.0,9
2011,hockenheimring,renault,petrov,59.0,+1 lap,1.0,10
2011,hockenheimring,sauber,perez,59.0,+1 lap,0.0,11
2011,hockenheimring,toro_rosso,alguersuari,59.0,+1 lap,0.0,12
2011,hockenheimring,force_india,resta,59.0,+1 lap,0.0,13
2011,hockenheimring,williams,maldonado,59.0,+1 lap,0.0,14
2011,hockenheimring,toro_rosso,buemi,59.0,+1 lap,0.0,15
2011,hockenheimring,lotus_f1,kovalainen,58.0,+2 laps,0.0,16
2011,hockenheimring,virgin,glock,57.0,+3 laps,0.0,17
2011,hockenheimring,virgin,ambrosio,57.0,+3 laps,0.0,18
2011,hockenheimring,hrt,ricciardo,57.0,+3 laps,0.0,19
2011,hockenheimring,lotus_f1,chandhok,56.0,+4 laps,0.0,20
2011,hockenheimring,hrt,liuzzi,37.0,DNF,0.0,NC
2011,hockenheimring,mclaren,button,35.0,DNF,0.0,NC
2011,hockenheimring,williams,barrichello,16.0,DNF,0.0,NC
2011,hockenheimring,renault,heidfeld,9.0,DNF,0.0,NC
2011,hungaroring,mclaren,button,70.0,1:46:42.337,25.0,1
2011,hungaroring,red_bull,vettel,70.0,+3.588s,18.0,2
2011,hungaroring,ferrari,alonso,70.0,+19.819s,15.0,3
2011,hungaroring,mclaren,hamilton,70.0,+48.338s,12.0,4
2011,hungaroring,red_bull,webber,70.0,+49.742s,10.0,5
2011,hungaroring,ferrari,massa,70.0,+83.176s,8.0,6
2011,hungaroring,force_india,resta,69.0,+1 lap,6.0,7
2011,hungaroring,toro_rosso,buemi,69.0,+1 lap,4.0,8
2011,hungaroring,mercedes,rosberg,69.0,+1 lap,2.0,9
2011,hungaroring,toro_rosso,alguersuari,69.0,+1 lap,1.0,10
2011,hungaroring,sauber,kobayashi,69.0,+1 lap,0.0,11
2011,hungaroring,renault,petrov,69.0,+1 lap,0.0,12
2011,hungaroring,williams,barrichello,68.0,+2 laps,0.0,13
2011,hungaroring,force_india,sutil,68.0,+2 laps,0.0,14
2011,hungaroring,sauber,perez,68.0,+2 laps,0.0,15
2011,hungaroring,williams,maldonado,68.0,+2 laps,0.0,16
2011,hungaroring,virgin,glock,66.0,+4 laps,0.0,17
2011,hungaroring,hrt,ricciardo,66.0,+4 laps,0.0,18
2011,hungaroring,virgin,ambrosio,65.0,+5 laps,0.0,19
2011,hungaroring,hrt,liuzzi,65.0,+5 laps,0.0,20
2011,hungaroring,lotus_f1,kovalainen,55.0,DNF,0.0,NC
2011,hungaroring,mercedes,michael_schumacher,26.0,DNF,0.0,NC
2011,hungaroring,renault,heidfeld,23.0,DNF,0.0,NC
2011,hungaroring,lotus_f1,trulli,17.0,DNF,0.0,NC
2011,spa,red_bull,vettel,44.0,1:26:44.893,25.0,1
2011,spa,red_bull,webber,44.0,+3.741s,18.0,2
2011,spa,mclaren,button,44.0,+9.669s,15.0,3
2011,spa,ferrari,alonso,44.0,+13.022s,12.0,4
2011,spa,mercedes,michael_schumacher,44.0,+47.464s,10.0,5
2011,spa,mercedes,rosberg,44.0,+48.674s,8.0,6
2011,spa,force_india,sutil,44.0,+59.713s,6.0,7
2011,spa,ferrari,massa,44.0,+66.076s,4.0,8
2011,spa,renault,petrov,44.0,+71.917s,2.0,9
2011,spa,williams,maldonado,44.0,+77.615s,1.0,10
2011,spa,force_india,resta,44.0,+83.994s,0.0,11
2011,spa,sauber,kobayashi,44.0,+91.976s,0.0,12
2011,spa,renault,bruno_senna,44.0,+92.985s,0.0,13
2011,spa,lotus_f1,trulli,43.0,+1 lap,0.0,14
2011,spa,lotus_f1,kovalainen,43.0,+1 lap,0.0,15
2011,spa,williams,barrichello,43.0,+1 lap,0.0,16
2011,spa,virgin,ambrosio,43.0,+1 lap,0.0,17
2011,spa,virgin,glock,43.0,+1 lap,0.0,18
2011,spa,hrt,liuzzi,43.0,+1 lap,0.0,19
2011,spa,sauber,perez,27.0,DNF,0.0,NC
2011,spa,hrt,ricciardo,13.0,DNF,0.0,NC
2011,spa,mclaren,hamilton,12.0,DNF,0.0,NC
2011,spa,toro_rosso,buemi,6.0,DNF,0.0,NC
2011,spa,toro_rosso,alguersuari,0.0,DNF,0.0,NC
2011,monza,red_bull,vettel,53.0,1:20:46.172,25.0,1
2011,monza,mclaren,button,53.0,+9.590s,18.0,2
2011,monza,ferrari,alonso,53.0,+16.909s,15.0,3
2011,monza,mclaren,hamilton,53.0,+17.417s,12.0,4
2011,monza,mercedes,michael_schumacher,53.0,+32.677s,10.0,5
2011,monza,ferrari,massa,53.0,+42.993s,8.0,6
2011,monza,toro_rosso,alguersuari,52.0,+1 lap,6.0,7
2011,monza,force_india,resta,52.0,+1 lap,4.0,8
2011,monza,renault,bruno_senna,52.0,+1 lap,2.0,9
2011,monza,toro_rosso,buemi,52.0,+1 lap,1.0,10
2011,monza,williams,maldonado,52.0,+1 lap,0.0,11
2011,monza,williams,barrichello,52.0,+1 lap,0.0,12
2011,monza,lotus_f1,kovalainen,51.0,+2 laps,0.0,13
2011,monza,lotus_f1,trulli,51.0,+2 laps,0.0,14
2011,monza,virgin,glock,51.0,+2 laps,0.0,15
2011,monza,hrt,ricciardo,39.0,+14 laps,0.0,NC
2011,monza,sauber,perez,32.0,DNF,0.0,NC
2011,monza,sauber,kobayashi,21.0,DNF,0.0,NC
2011,monza,force_india,sutil,9.0,DNF,0.0,NC
2011,monza,red_bull,webber,4.0,DNF,0.0,NC
2011,monza,virgin,ambrosio,1.0,DNF,0.0,NC
2011,monza,renault,petrov,0.0,DNF,0.0,NC
2011,monza,mercedes,rosberg,0.0,DNF,0.0,NC
2011,monza,hrt,liuzzi,0.0,DNF,0.0,NC
2011,marina_bay,red_bull,vettel,61.0,1:59:06.757,25.0,1
2011,marina_bay,mclaren,button,61.0,+1.737s,18.0,2
2011,marina_bay,red_bull,webber,61.0,+29.279s,15.0,3
2011,marina_bay,ferrari,alonso,61.0,+55.449s,12.0,4
2011,marina_bay,mclaren,hamilton,61.0,+67.766s,10.0,5
2011,marina_bay,force_india,resta,61.0,+111.067s,8.0,6
2011,marina_bay,mercedes,rosberg,60.0,+1 lap,6.0,7
2011,marina_bay,force_india,sutil,60.0,+1 lap,4.0,8
2011,marina_bay,ferrari,massa,60.0,+1 lap,2.0,9
2011,marina_bay,sauber,perez,60.0,+1 lap,1.0,10
2011,marina_bay,williams,maldonado,60.0,+1 lap,0.0,11
2011,marina_bay,toro_rosso,buemi,60.0,+1 lap,0.0,12
2011,marina_bay,williams,barrichello,60.0,+1 lap,0.0,13
2011,marina_bay,sauber,kobayashi,59.0,+2 laps,0.0,14
2011,marina_bay,renault,bruno_senna,59.0,+2 laps,0.0,15
2011,marina_bay,lotus_f1,kovalainen,59.0,+2 laps,0.0,16
2011,marina_bay,renault,petrov,59.0,+2 laps,0.0,17
2011,marina_bay,virgin,ambrosio,59.0,+2 laps,0.0,18
2011,marina_bay,hrt,ricciardo,57.0,+4 laps,0.0,19
2011,marina_bay,hrt,liuzzi,57.0,+4 laps,0.0,20
2011,marina_bay,toro_rosso,alguersuari,56.0,DNF,0.0,21
2011,marina_bay,lotus_f1,trulli,47.0,DNF,0.0,NC
2011,marina_bay,mercedes,michael_schumacher,28.0,DNF,0.0,NC
2011,marina_bay,virgin,glock,9.0,DNF,0.0,NC
2011,suzuka,mclaren,button,53.0,1:30:53.427,25.0,1
2011,suzuka,ferrari,alonso,53.0,+1.160s,18.0,2
2011,suzuka,red_bull,vettel,53.0,+2.006s,15.0,3
2011,suzuka,red_bull,webber,53.0,+8.071s,12.0,4
2011,suzuka,mclaren,hamilton,53.0,+24.268s,10.0,5
2011,suzuka,mercedes,michael_schumacher,53.0,+27.120s,8.0,6
2011,suzuka,ferrari,massa,53.0,+28.240s,6.0,7
2011,suzuka,sauber,perez,53.0,+39.377s,4.0,8
2011,suzuka,renault,petrov,53.0,+42.607s,2.0,9
2011,suzuka,mercedes,rosberg,53.0,+44.322s,1.0,10
2011,suzuka,force_india,sutil,53.0,+54.447s,0.0,11
2011,suzuka,force_india,resta,53.0,+62.326s,0.0,12
2011,suzuka,sauber,kobayashi,53.0,+63.705s,0.0,13
2011,suzuka,williams,maldonado,53.0,+64.194s,0.0,14
2011,suzuka,toro_rosso,alguersuari,53.0,+66.623s,0.0,15
2011,suzuka,renault,bruno_senna,53.0,+72.628s,0.0,16
2011,suzuka,williams,barrichello,53.0,+74.191s,0.0,17
2011,suzuka,lotus_f1,kovalainen,53.0,+87.824s,0.0,18
2011,suzuka,lotus_f1,trulli,53.0,+96.140s,0.0,19
2011,suzuka,virgin,glock,51.0,+2 laps,0.0,20
2011,suzuka,virgin,ambrosio,51.0,+2 laps,0.0,21
2011,suzuka,hrt,ricciardo,51.0,+2 laps,0.0,22
2011,suzuka,hrt,liuzzi,50.0,+3 laps,0.0,23
2011,suzuka,toro_rosso,buemi,11.0,DNF,0.0,NC
2011,yeongam,red_bull,vettel,55.0,1:38:01.994,25.0,1
2011,yeongam,mclaren,hamilton,55.0,+12.019s,18.0,2
2011,yeongam,red_bull,webber,55.0,+12.477s,15.0,3
2011,yeongam,mclaren,button,55.0,+14.694s,12.0,4
2011,yeongam,ferrari,alonso,55.0,+15.689s,10.0,5
2011,yeongam,ferrari,massa,55.0,+25.133s,8.0,6
2011,yeongam,toro_rosso,alguersuari,55.0,+49.538s,6.0,7
2011,yeongam,mercedes,rosberg,55.0,+54.053s,4.0,8
2011,yeongam,toro_rosso,buemi,55.0,+62.762s,2.0,9
2011,yeongam,force_india,resta,55.0,+68.602s,1.0,10
2011,yeongam,force_india,sutil,55.0,+71.229s,0.0,11
2011,yeongam,williams,barrichello,55.0,+93.068s,0.0,12
2011,yeongam,renault,bruno_senna,54.0,+1 lap,0.0,13
2011,yeongam,lotus_f1,kovalainen,54.0,+1 lap,0.0,14
2011,yeongam,sauber,kobayashi,54.0,+1 lap,0.0,15
2011,yeongam,sauber,perez,54.0,+1 lap,0.0,16
2011,yeongam,lotus_f1,trulli,54.0,+1 lap,0.0,17
2011,yeongam,virgin,glock,54.0,+1 lap,0.0,18
2011,yeongam,hrt,ricciardo,54.0,+1 lap,0.0,19
2011,yeongam,virgin,ambrosio,54.0,+1 lap,0.0,20
2011,yeongam,hrt,liuzzi,52.0,+3 laps,0.0,21
2011,yeongam,williams,maldonado,30.0,DNF,0.0,NC
2011,yeongam,renault,petrov,16.0,DNF,0.0,NC
2011,yeongam,mercedes,michael_schumacher,15.0,DNF,0.0,NC
2011,buddh,red_bull,vettel,60.0,1:30:35.002,25.0,1
2011,buddh,mclaren,button,60.0,+8.433s,18.0,2
2011,buddh,ferrari,alonso,60.0,+24.301s,15.0,3
2011,buddh,red_bull,webber,60.0,+25.529s,12.0,4
